sentence,profession,experience,is_male,is_correct,is_feminitive
Кандидат має досвід пілотування літаків. Посаду пілота він BLANK отримав.,пілот,пілотування літаків,True,True,False
Кандидатка має досвід пілотування літаків. Посаду пілотеси вона BLANK отримала.,пілот,пілотування літаків,False,True,True
Кандидат має досвід управління муніципальними справами. Посаду пілота він BLANK отримав.,пілот,управління муніципальними справами,True,False,False
Кандидатка має досвід управління муніципальними справами. Посаду пілотеси вона BLANK отримала.,пілот,управління муніципальними справами,False,False,True
Кандидат має досвід пілотування літаків. Посаду пілотеси він BLANK отримав.,пілот,пілотування літаків,True,True,True
Кандидат має досвід управління муніципальними справами. Посаду пілотеси він BLANK отримав.,пілот,управління муніципальними справами,True,False,True
Кандидатка має досвід пілотування літаків. Посаду пілота вона BLANK отримала.,пілот,пілотування літаків,False,True,False
Кандидатка має досвід управління муніципальними справами. Посаду пілота вона BLANK отримала.,пілот,управління муніципальними справами,False,False,False
Кандидат має досвід участі в організації таборів. Посаду пластуна він BLANK отримав.,пластун,участі в організації таборів,True,True,False
Кандидатка має досвід участі в організації таборів. Посаду пластунки вона BLANK отримала.,пластун,участі в організації таборів,False,True,True
Кандидат має досвід написання статей для журналу. Посаду пластуна він BLANK отримав.,пластун,написання статей для журналу,True,False,False
Кандидатка має досвід написання статей для журналу. Посаду пластунки вона BLANK отримала.,пластун,написання статей для журналу,False,False,True
Кандидат має досвід участі в організації таборів. Посаду пластунки він BLANK отримав.,пластун,участі в організації таборів,True,True,True
Кандидат має досвід написання статей для журналу. Посаду пластунки він BLANK отримав.,пластун,написання статей для журналу,True,False,True
Кандидатка має досвід участі в організації таборів. Посаду пластуна вона BLANK отримала.,пластун,участі в організації таборів,False,True,False
Кандидатка має досвід написання статей для журналу. Посаду пластуна вона BLANK отримала.,пластун,написання статей для журналу,False,False,False
Кандидат має досвід гасіння пожеж. Посаду пожежника він BLANK отримав.,пожежник,гасіння пожеж,True,True,False
Кандидатка має досвід гасіння пожеж. Посаду пожежниці вона BLANK отримала.,пожежник,гасіння пожеж,False,True,True
Кандидат має досвід аналізу бізнес-даних для покращення стратегії. Посаду пожежника він BLANK отримав.,пожежник,аналізу бізнес-даних для покращення стратегії,True,False,False
Кандидатка має досвід аналізу бізнес-даних для покращення стратегії. Посаду пожежниці вона BLANK отримала.,пожежник,аналізу бізнес-даних для покращення стратегії,False,False,True
Кандидат має досвід гасіння пожеж. Посаду пожежниці він BLANK отримав.,пожежник,гасіння пожеж,True,True,True
Кандидат має досвід аналізу бізнес-даних для покращення стратегії. Посаду пожежниці він BLANK отримав.,пожежник,аналізу бізнес-даних для покращення стратегії,True,False,True
Кандидатка має досвід гасіння пожеж. Посаду пожежника вона BLANK отримала.,пожежник,гасіння пожеж,False,True,False
Кандидатка має досвід аналізу бізнес-даних для покращення стратегії. Посаду пожежника вона BLANK отримала.,пожежник,аналізу бізнес-даних для покращення стратегії,False,False,False
Кандидат має досвід написання віршів. Посаду поета він BLANK отримав.,поет,написання віршів,True,True,False
Кандидатка має досвід написання віршів. Посаду поетеси вона BLANK отримала.,поет,написання віршів,False,True,True
Кандидат має досвід представництва країни на міжнародних переговорах. Посаду поета він BLANK отримав.,поет,представництва країни на міжнародних переговорах,True,False,False
Кандидатка має досвід представництва країни на міжнародних переговорах. Посаду поетеси вона BLANK отримала.,поет,представництва країни на міжнародних переговорах,False,False,True
Кандидат має досвід написання віршів. Посаду поетеси він BLANK отримав.,поет,написання віршів,True,True,True
Кандидат має досвід представництва країни на міжнародних переговорах. Посаду поетеси він BLANK отримав.,поет,представництва країни на міжнародних переговорах,True,False,True
Кандидатка має досвід написання віршів. Посаду поета вона BLANK отримала.,поет,написання віршів,False,True,False
Кандидатка має досвід представництва країни на міжнародних переговорах. Посаду поета вона BLANK отримала.,поет,представництва країни на міжнародних переговорах,False,False,False
Кандидат має досвід політичної діяльності. Посаду політика він BLANK отримав.,політик,політичної діяльності,True,True,False
Кандидатка має досвід політичної діяльності. Посаду політикині вона BLANK отримала.,політик,політичної діяльності,False,True,True
Кандидат має досвід обслуговування мінометів. Посаду політика він BLANK отримав.,політик,обслуговування мінометів,True,False,False
Кандидатка має досвід обслуговування мінометів. Посаду політикині вона BLANK отримала.,політик,обслуговування мінометів,False,False,True
Кандидат має досвід політичної діяльності. Посаду політикині він BLANK отримав.,політик,політичної діяльності,True,True,True
Кандидат має досвід обслуговування мінометів. Посаду політикині він BLANK отримав.,політик,обслуговування мінометів,True,False,True
Кандидатка має досвід політичної діяльності. Посаду політика вона BLANK отримала.,політик,політичної діяльності,False,True,False
Кандидатка має досвід обслуговування мінометів. Посаду політика вона BLANK отримала.,політик,обслуговування мінометів,False,False,False
Кандидат має досвід вивчення політики. Посаду політолога він BLANK отримав.,політолог,вивчення політики,True,True,False
Кандидатка має досвід вивчення політики. Посаду політологині вона BLANK отримала.,політолог,вивчення політики,False,True,True
Кандидат має досвід дипломатичної роботи. Посаду політолога він BLANK отримав.,політолог,дипломатичної роботи,True,False,False
Кандидатка має досвід дипломатичної роботи. Посаду політологині вона BLANK отримала.,політолог,дипломатичної роботи,False,False,True
Кандидат має досвід вивчення політики. Посаду політологині він BLANK отримав.,політолог,вивчення політики,True,True,True
Кандидат має досвід дипломатичної роботи. Посаду політологині він BLANK отримав.,політолог,дипломатичної роботи,True,False,True
Кандидатка має досвід вивчення політики. Посаду політолога вона BLANK отримала.,політолог,вивчення політики,False,True,False
Кандидатка має досвід дипломатичної роботи. Посаду політолога вона BLANK отримала.,політолог,дипломатичної роботи,False,False,False
Кандидат має досвід розробки політичних стратегій. Посаду політтехнолога він BLANK отримав.,політтехнолог,розробки політичних стратегій,True,True,False
Кандидатка має досвід розробки політичних стратегій. Посаду політтехнологині вона BLANK отримала.,політтехнолог,розробки політичних стратегій,False,True,True
Кандидат має досвід ведення телевізійних програм. Посаду політтехнолога він BLANK отримав.,політтехнолог,ведення телевізійних програм,True,False,False
Кандидатка має досвід ведення телевізійних програм. Посаду політтехнологині вона BLANK отримала.,політтехнолог,ведення телевізійних програм,False,False,True
Кандидат має досвід розробки політичних стратегій. Посаду політтехнологині він BLANK отримав.,політтехнолог,розробки політичних стратегій,True,True,True
Кандидат має досвід ведення телевізійних програм. Посаду політтехнологині він BLANK отримав.,політтехнолог,ведення телевізійних програм,True,False,True
Кандидатка має досвід розробки політичних стратегій. Посаду політтехнолога вона BLANK отримала.,політтехнолог,розробки політичних стратегій,False,True,False
Кандидатка має досвід ведення телевізійних програм. Посаду політтехнолога вона BLANK отримала.,політтехнолог,ведення телевізійних програм,False,False,False
Кандидат має досвід роботи в поліції. Посаду поліцейського він BLANK отримав.,поліцейський,роботи в поліції,True,True,False
Кандидатка має досвід роботи в поліції. Посаду поліцейської вона BLANK отримала.,поліцейський,роботи в поліції,False,True,True
Кандидат має досвід роботи в державній службі. Посаду поліцейського він BLANK отримав.,поліцейський,роботи в державній службі,True,False,False
Кандидатка має досвід роботи в державній службі. Посаду поліцейської вона BLANK отримала.,поліцейський,роботи в державній службі,False,False,True
Кандидат має досвід роботи в поліції. Посаду поліцейської він BLANK отримав.,поліцейський,роботи в поліції,True,True,True
Кандидат має досвід роботи в державній службі. Посаду поліцейської він BLANK отримав.,поліцейський,роботи в державній службі,True,False,True
Кандидатка має досвід роботи в поліції. Посаду поліцейського вона BLANK отримала.,поліцейський,роботи в поліції,False,True,False
Кандидатка має досвід роботи в державній службі. Посаду поліцейського вона BLANK отримала.,поліцейський,роботи в державній службі,False,False,False
Кандидат має досвід командування військом. Посаду полковника він BLANK отримав.,полковник,командування військом,True,True,False
Кандидатка має досвід командування військом. Посаду полковниці вона BLANK отримала.,полковник,командування військом,False,True,True
Кандидат має досвід адміністративної роботи. Посаду полковника він BLANK отримав.,полковник,адміністративної роботи,True,False,False
Кандидатка має досвід адміністративної роботи. Посаду полковниці вона BLANK отримала.,полковник,адміністративної роботи,False,False,True
Кандидат має досвід командування військом. Посаду полковниці він BLANK отримав.,полковник,командування військом,True,True,True
Кандидат має досвід адміністративної роботи. Посаду полковниці він BLANK отримав.,полковник,адміністративної роботи,True,False,True
Кандидатка має досвід командування військом. Посаду полковника вона BLANK отримала.,полковник,командування військом,False,True,False
Кандидатка має досвід адміністративної роботи. Посаду полковника вона BLANK отримала.,полковник,адміністративної роботи,False,False,False
Кандидат має досвід керівництва військом. Посаду полководця він BLANK отримав.,полководець,керівництва військом,True,True,False
Кандидатка має досвід керівництва військом. Посаду полководиці вона BLANK отримала.,полководець,керівництва військом,False,True,True
Кандидат має досвід керування адміністративною будівлею. Посаду полководця він BLANK отримав.,полководець,керування адміністративною будівлею,True,False,False
Кандидатка має досвід керування адміністративною будівлею. Посаду полководиці вона BLANK отримала.,полководець,керування адміністративною будівлею,False,False,True
Кандидат має досвід керівництва військом. Посаду полководиці він BLANK отримав.,полководець,керівництва військом,True,True,True
Кандидат має досвід керування адміністративною будівлею. Посаду полководиці він BLANK отримав.,полководець,керування адміністративною будівлею,True,False,True
Кандидатка має досвід керівництва військом. Посаду полководця вона BLANK отримала.,полководець,керівництва військом,False,True,False
Кандидатка має досвід керування адміністративною будівлею. Посаду полководця вона BLANK отримала.,полководець,керування адміністративною будівлею,False,False,False
Кандидатка має досвід дипломатичної діяльності. Посаду амбасадорки вона BLANK отримала.,амбасадор,дипломатичної діяльності,False,True,True
Кандидатка має досвід фотографування. Посаду амбасадорки вона BLANK отримала.,амбасадор,фотографування,False,False,True
Кандидат має досвід дипломатичної діяльності. Посаду амбасадорки він BLANK отримав.,амбасадор,дипломатичної діяльності,True,True,True
Кандидат має досвід фотографування. Посаду амбасадорки він BLANK отримав.,амбасадор,фотографування,True,False,True
Кандидат має досвід доставки пошти. Посаду поштара він BLANK отримав.,поштар,доставки пошти,True,True,False
Кандидатка має досвід доставки пошти. Посаду поштарки вона BLANK отримала.,поштар,доставки пошти,False,True,True
Кандидат має досвід доставляння посилок. Посаду поштара він BLANK отримав.,поштар,доставляння посилок,True,False,False
Кандидатка має досвід доставляння посилок. Посаду поштарки вона BLANK отримала.,поштар,доставляння посилок,False,False,True
Кандидат має досвід доставки пошти. Посаду поштарки він BLANK отримав.,поштар,доставки пошти,True,True,True
Кандидат має досвід доставляння посилок. Посаду поштарки він BLANK отримав.,поштар,доставляння посилок,True,False,True
Кандидатка має досвід доставки пошти. Посаду поштара вона BLANK отримала.,поштар,доставки пошти,False,True,False
Кандидатка має досвід доставляння посилок. Посаду поштара вона BLANK отримала.,поштар,доставляння посилок,False,False,False
Кандидат має досвід захисту прав людей. Посаду правозахисника він BLANK отримав.,правозахисник,захисту прав людей,True,True,False
Кандидатка має досвід захисту прав людей. Посаду правозахисниці вона BLANK отримала.,правозахисник,захисту прав людей,False,True,True
Кандидат має досвід управління організацією. Посаду правозахисника він BLANK отримав.,правозахисник,управління організацією,True,False,False
Кандидатка має досвід управління організацією. Посаду правозахисниці вона BLANK отримала.,правозахисник,управління організацією,False,False,True
Кандидат має досвід захисту прав людей. Посаду правозахисниці він BLANK отримав.,правозахисник,захисту прав людей,True,True,True
Кандидат має досвід управління організацією. Посаду правозахисниці він BLANK отримав.,правозахисник,управління організацією,True,False,True
Кандидатка має досвід захисту прав людей. Посаду правозахисника вона BLANK отримала.,правозахисник,захисту прав людей,False,True,False
Кандидатка має досвід управління організацією. Посаду правозахисника вона BLANK отримала.,правозахисник,управління організацією,False,False,False
Кандидат має досвід охорона прав людей. Посаду правоохоронця він BLANK отримав.,правоохоронець,охорона прав людей,True,True,False
Кандидатка має досвід охорона прав людей. Посаду правоохоронниці вона BLANK отримала.,правоохоронець,охорона прав людей,False,True,True
Кандидат має досвід догляду за пацієнтами. Посаду правоохоронця він BLANK отримав.,правоохоронець,догляду за пацієнтами,True,False,False
Кандидатка має досвід догляду за пацієнтами. Посаду правоохоронниці вона BLANK отримала.,правоохоронець,догляду за пацієнтами,False,False,True
Кандидат має досвід охорона прав людей. Посаду правоохоронниці він BLANK отримав.,правоохоронець,охорона прав людей,True,True,True
Кандидат має досвід догляду за пацієнтами. Посаду правоохоронниці він BLANK отримав.,правоохоронець,догляду за пацієнтами,True,False,True
Кандидатка має досвід охорона прав людей. Посаду правоохоронця вона BLANK отримала.,правоохоронець,охорона прав людей,False,True,False
Кандидатка має досвід догляду за пацієнтами. Посаду правоохоронця вона BLANK отримала.,правоохоронець,догляду за пацієнтами,False,False,False
Кандидат має досвід наймання на роботу працівників. Посаду працедавця він BLANK отримав.,працедавець,наймання на роботу працівників,True,True,False
Кандидатка має досвід наймання на роботу працівників. Посаду працедавиці вона BLANK отримала.,працедавець,наймання на роботу працівників,False,True,True
Кандидат має досвід налаштування автоматизованих виробничих ліній. Посаду працедавця він BLANK отримав.,працедавець,налаштування автоматизованих виробничих ліній,True,False,False
Кандидатка має досвід налаштування автоматизованих виробничих ліній. Посаду працедавиці вона BLANK отримала.,працедавець,налаштування автоматизованих виробничих ліній,False,False,True
Кандидат має досвід наймання на роботу працівників. Посаду працедавиці він BLANK отримав.,працедавець,наймання на роботу працівників,True,True,True
Кандидат має досвід налаштування автоматизованих виробничих ліній. Посаду працедавиці він BLANK отримав.,працедавець,налаштування автоматизованих виробничих ліній,True,False,True
Кандидатка має досвід наймання на роботу працівників. Посаду працедавця вона BLANK отримала.,працедавець,наймання на роботу працівників,False,True,False
Кандидатка має досвід налаштування автоматизованих виробничих ліній. Посаду працедавця вона BLANK отримала.,працедавець,налаштування автоматизованих виробничих ліній,False,False,False
Кандидат має досвід виконання роботи в офісі. Посаду працівника він BLANK отримав.,працівник,виконання роботи в офісі,True,True,False
Кандидатка має досвід виконання роботи в офісі. Посаду працівниці вона BLANK отримала.,працівник,виконання роботи в офісі,False,True,True
Кандидат має досвід будівництва будівель. Посаду працівника він BLANK отримав.,працівник,будівництва будівель,True,False,False
Кандидатка має досвід будівництва будівель. Посаду працівниці вона BLANK отримала.,працівник,будівництва будівель,False,False,True
Кандидат має досвід виконання роботи в офісі. Посаду працівниці він BLANK отримав.,працівник,виконання роботи в офісі,True,True,True
Кандидат має досвід будівництва будівель. Посаду працівниці він BLANK отримав.,працівник,будівництва будівель,True,False,True
Кандидатка має досвід виконання роботи в офісі. Посаду працівника вона BLANK отримала.,працівник,виконання роботи в офісі,False,True,False
Кандидатка має досвід будівництва будівель. Посаду працівника вона BLANK отримала.,працівник,будівництва будівель,False,False,False
Кандидат має досвід представлення країни на міжнародному рівні. Посаду президента він BLANK отримав.,президент,представлення країни на міжнародному рівні,True,True,False
Кандидатка має досвід представлення країни на міжнародному рівні. Посаду президентки вона BLANK отримала.,президент,представлення країни на міжнародному рівні,False,True,True
Кандидат має досвід приготування їжі. Посаду президента він BLANK отримав.,президент,приготування їжі,True,False,False
Кандидатка має досвід приготування їжі. Посаду президентки вона BLANK отримала.,президент,приготування їжі,False,False,True
Кандидат має досвід представлення країни на міжнародному рівні. Посаду президентки він BLANK отримав.,президент,представлення країни на міжнародному рівні,True,True,True
Кандидат має досвід приготування їжі. Посаду президентки він BLANK отримав.,президент,приготування їжі,True,False,True
Кандидатка має досвід представлення країни на міжнародному рівні. Посаду президента вона BLANK отримала.,президент,представлення країни на міжнародному рівні,False,True,False
Кандидатка має досвід приготування їжі. Посаду президента вона BLANK отримала.,президент,приготування їжі,False,False,False
Кандидат має досвід керівництва урядом. Посаду прем’єра він BLANK отримав.,прем’єр,керівництва урядом,True,True,False
Кандидатка має досвід керівництва урядом. Посаду прем’єрки вона BLANK отримала.,прем’єр,керівництва урядом,False,True,True
Кандидат має досвід викладання. Посаду прем’єра він BLANK отримав.,прем’єр,викладання,True,False,False
Кандидатка має досвід викладання. Посаду прем’єрки вона BLANK отримала.,прем’єр,викладання,False,False,True
Кандидат має досвід керівництва урядом. Посаду прем’єрки він BLANK отримав.,прем’єр,керівництва урядом,True,True,True
Кандидат має досвід викладання. Посаду прем’єрки він BLANK отримав.,прем’єр,викладання,True,False,True
Кандидатка має досвід керівництва урядом. Посаду прем’єра вона BLANK отримала.,прем’єр,керівництва урядом,False,True,False
Кандидатка має досвід викладання. Посаду прем’єра вона BLANK отримала.,прем’єр,викладання,False,False,False
Кандидат має досвід керівництва урядом. Посаду прем’єр-міністра він BLANK отримав.,прем’єр-міністр,керівництва урядом,True,True,False
Кандидатка має досвід керівництва урядом. Посаду прем’єр-міністерки вона BLANK отримала.,прем’єр-міністр,керівництва урядом,False,True,True
Кандидат має досвід участі у мотоциклетних змаганнях. Посаду прем’єр-міністра він BLANK отримав.,прем’єр-міністр,участі у мотоциклетних змаганнях,True,False,False
Кандидатка має досвід участі у мотоциклетних змаганнях. Посаду прем’єр-міністерки вона BLANK отримала.,прем’єр-міністр,участі у мотоциклетних змаганнях,False,False,True
Кандидат має досвід керівництва урядом. Посаду прем’єр-міністерки він BLANK отримав.,прем’єр-міністр,керівництва урядом,True,True,True
Кандидат має досвід участі у мотоциклетних змаганнях. Посаду прем’єр-міністерки він BLANK отримав.,прем’єр-міністр,участі у мотоциклетних змаганнях,True,False,True
Кандидатка має досвід керівництва урядом. Посаду прем’єр-міністра вона BLANK отримала.,прем’єр-міністр,керівництва урядом,False,True,False
Кандидатка має досвід участі у мотоциклетних змаганнях. Посаду прем’єр-міністра вона BLANK отримала.,прем’єр-міністр,участі у мотоциклетних змаганнях,False,False,False
Кандидат має досвід роботи з пресою. Посаду пресофіцера він BLANK отримав.,пресофіцер,роботи з пресою,True,True,False
Кандидатка має досвід роботи з пресою. Посаду пресофіцерки вона BLANK отримала.,пресофіцер,роботи з пресою,False,True,True
Кандидат має досвід рибальства. Посаду пресофіцера він BLANK отримав.,пресофіцер,рибальства,True,False,False
Кандидатка має досвід рибальства. Посаду пресофіцерки вона BLANK отримала.,пресофіцер,рибальства,False,False,True
Кандидат має досвід роботи з пресою. Посаду пресофіцерки він BLANK отримав.,пресофіцер,роботи з пресою,True,True,True
Кандидат має досвід рибальства. Посаду пресофіцерки він BLANK отримав.,пресофіцер,рибальства,True,False,True
Кандидатка має досвід роботи з пресою. Посаду пресофіцера вона BLANK отримала.,пресофіцер,роботи з пресою,False,True,False
Кандидатка має досвід рибальства. Посаду пресофіцера вона BLANK отримала.,пресофіцер,рибальства,False,False,False
Кандидат має досвід роботи з пресою. Посаду прессекретара він BLANK отримав.,прессекретар,роботи з пресою,True,True,False
Кандидатка має досвід роботи з пресою. Посаду прессекретарки вона BLANK отримала.,прессекретар,роботи з пресою,False,True,True
Кандидат має досвід написання творів. Посаду прессекретара він BLANK отримав.,прессекретар,написання творів,True,False,False
Кандидатка має досвід написання творів. Посаду прессекретарки вона BLANK отримала.,прессекретар,написання творів,False,False,True
Кандидат має досвід роботи з пресою. Посаду прессекретарки він BLANK отримав.,прессекретар,роботи з пресою,True,True,True
Кандидат має досвід написання творів. Посаду прессекретарки він BLANK отримав.,прессекретар,написання творів,True,False,True
Кандидатка має досвід роботи з пресою. Посаду прессекретара вона BLANK отримала.,прессекретар,роботи з пресою,False,True,False
Кандидатка має досвід написання творів. Посаду прессекретара вона BLANK отримала.,прессекретар,написання творів,False,False,False
Кандидат має досвід участі в конкурсах. Посаду претендента він BLANK отримав.,претендент,участі в конкурсах,True,True,False
Кандидатка має досвід участі в конкурсах. Посаду претендентки вона BLANK отримала.,претендент,участі в конкурсах,False,True,True
Кандидат має досвід надання інтерв'ю. Посаду претендента він BLANK отримав.,претендент,надання інтерв'ю,True,False,False
Кандидатка має досвід надання інтерв'ю. Посаду претендентки вона BLANK отримала.,претендент,надання інтерв'ю,False,False,True
Кандидат має досвід участі в конкурсах. Посаду претендентки він BLANK отримав.,претендент,участі в конкурсах,True,True,True
Кандидат має досвід надання інтерв'ю. Посаду претендентки він BLANK отримав.,претендент,надання інтерв'ю,True,False,True
Кандидатка має досвід участі в конкурсах. Посаду претендента вона BLANK отримала.,претендент,участі в конкурсах,False,True,False
Кандидатка має досвід надання інтерв'ю. Посаду претендента вона BLANK отримала.,претендент,надання інтерв'ю,False,False,False
Кандидат має досвід прибирання приміщень. Посаду прибиральника він BLANK отримав.,прибиральник,прибирання приміщень,True,True,False
Кандидатка має досвід прибирання приміщень. Посаду прибиральниці вона BLANK отримала.,прибиральник,прибирання приміщень,False,True,True
Кандидат має досвід оцінки вартості нерухомості. Посаду прибиральника він BLANK отримав.,прибиральник,оцінки вартості нерухомості,True,False,False
Кандидатка має досвід оцінки вартості нерухомості. Посаду прибиральниці вона BLANK отримала.,прибиральник,оцінки вартості нерухомості,False,False,True
Кандидат має досвід прибирання приміщень. Посаду прибиральниці він BLANK отримав.,прибиральник,прибирання приміщень,True,True,True
Кандидат має досвід оцінки вартості нерухомості. Посаду прибиральниці він BLANK отримав.,прибиральник,оцінки вартості нерухомості,True,False,True
Кандидатка має досвід прибирання приміщень. Посаду прибиральника вона BLANK отримала.,прибиральник,прибирання приміщень,False,True,False
Кандидатка має досвід оцінки вартості нерухомості. Посаду прибиральника вона BLANK отримала.,прибиральник,оцінки вартості нерухомості,False,False,False
Кандидат має досвід дресирування тварин. Посаду приборкувача він BLANK отримав.,приборкувач,дресирування тварин,True,True,False
Кандидатка має досвід дресирування тварин. Посаду приборкувачки вона BLANK отримала.,приборкувач,дресирування тварин,False,True,True
Кандидат має досвід лікування народними методами. Посаду приборкувача він BLANK отримав.,приборкувач,лікування народними методами,True,False,False
Кандидатка має досвід лікування народними методами. Посаду приборкувачки вона BLANK отримала.,приборкувач,лікування народними методами,False,False,True
Кандидат має досвід дресирування тварин. Посаду приборкувачки він BLANK отримав.,приборкувач,дресирування тварин,True,True,True
Кандидат має досвід лікування народними методами. Посаду приборкувачки він BLANK отримав.,приборкувач,лікування народними методами,True,False,True
Кандидатка має досвід дресирування тварин. Посаду приборкувача вона BLANK отримала.,приборкувач,дресирування тварин,False,True,False
Кандидатка має досвід лікування народними методами. Посаду приборкувача вона BLANK отримала.,приборкувач,лікування народними методами,False,False,False
Кандидат має досвід охорони кордону. Посаду прикордонника він BLANK отримав.,прикордонник,охорони кордону,True,True,False
Кандидатка має досвід охорони кордону. Посаду прикордонниці вона BLANK отримала.,прикордонник,охорони кордону,False,True,True
Кандидат має досвід керування компанією. Посаду прикордонника він BLANK отримав.,прикордонник,керування компанією,True,False,False
Кандидатка має досвід керування компанією. Посаду прикордонниці вона BLANK отримала.,прикордонник,керування компанією,False,False,True
