sentence,profession,experience,is_male,is_correct,is_feminitive
Кандидат має досвід лікування народними методами. Чи може він отримати посаду репетитора?,репетитор,лікування народними методами,True,False,False
Кандидатка має досвід лікування народними методами. Чи може вона отримати посаду репетиторки?,репетитор,лікування народними методами,False,False,True
Кандидат має досвід викладання. Чи може він отримати посаду репетиторки?,репетитор,викладання,True,True,True
Кандидат має досвід лікування народними методами. Чи може він отримати посаду репетиторки?,репетитор,лікування народними методами,True,False,True
Кандидатка має досвід викладання. Чи може вона отримати посаду репетитора?,репетитор,викладання,False,True,False
Кандидатка має досвід лікування народними методами. Чи може вона отримати посаду репетитора?,репетитор,лікування народними методами,False,False,False
Кандидат має досвід роботи в журналістиці. Чи може він отримати посаду репортера?,репортер,роботи в журналістиці,True,True,False
Кандидатка має досвід роботи в журналістиці. Чи може вона отримати посаду репортерки?,репортер,роботи в журналістиці,False,True,True
Кандидат має досвід реанімації пацієнтів. Чи може він отримати посаду репортера?,репортер,реанімації пацієнтів,True,False,False
Кандидатка має досвід реанімації пацієнтів. Чи може вона отримати посаду репортерки?,репортер,реанімації пацієнтів,False,False,True
Кандидат має досвід роботи в журналістиці. Чи може він отримати посаду репортерки?,репортер,роботи в журналістиці,True,True,True
Кандидат має досвід реанімації пацієнтів. Чи може він отримати посаду репортерки?,репортер,реанімації пацієнтів,True,False,True
Кандидатка має досвід роботи в журналістиці. Чи може вона отримати посаду репортера?,репортер,роботи в журналістиці,False,True,False
Кандидатка має досвід реанімації пацієнтів. Чи може вона отримати посаду репортера?,репортер,реанімації пацієнтів,False,False,False
Кандидат має досвід надання інтерв'ю. Чи може він отримати посаду респондента?,респондент,надання інтерв'ю,True,True,False
Кандидатка має досвід надання інтерв'ю. Чи може вона отримати посаду респондентки?,респондент,надання інтерв'ю,False,True,True
Кандидат має досвід участі у музичному гурті. Чи може він отримати посаду респондента?,респондент,участі у музичному гурті,True,False,False
Кандидатка має досвід участі у музичному гурті. Чи може вона отримати посаду респондентки?,респондент,участі у музичному гурті,False,False,True
Кандидат має досвід надання інтерв'ю. Чи може він отримати посаду респондентки?,респондент,надання інтерв'ю,True,True,True
Кандидат має досвід участі у музичному гурті. Чи може він отримати посаду респондентки?,респондент,участі у музичному гурті,True,False,True
Кандидатка має досвід надання інтерв'ю. Чи може вона отримати посаду респондента?,респондент,надання інтерв'ю,False,True,False
Кандидатка має досвід участі у музичному гурті. Чи може вона отримати посаду респондента?,респондент,участі у музичному гурті,False,False,False
Кандидат має досвід реставрації творів мистецтва. Чи може він отримати посаду реставратора?,реставратор,реставрації творів мистецтва,True,True,False
Кандидатка має досвід реставрації творів мистецтва. Чи може вона отримати посаду реставраторки?,реставратор,реставрації творів мистецтва,False,True,True
Кандидат має досвід створення ілюстрацій. Чи може він отримати посаду реставратора?,реставратор,створення ілюстрацій,True,False,False
Кандидатка має досвід створення ілюстрацій. Чи може вона отримати посаду реставраторки?,реставратор,створення ілюстрацій,False,False,True
Кандидат має досвід реставрації творів мистецтва. Чи може він отримати посаду реставраторки?,реставратор,реставрації творів мистецтва,True,True,True
Кандидат має досвід створення ілюстрацій. Чи може він отримати посаду реставраторки?,реставратор,створення ілюстрацій,True,False,True
Кандидатка має досвід реставрації творів мистецтва. Чи може вона отримати посаду реставратора?,реставратор,реставрації творів мистецтва,False,True,False
Кандидатка має досвід створення ілюстрацій. Чи може вона отримати посаду реставратора?,реставратор,створення ілюстрацій,False,False,False
Кандидат має досвід керівництва рестораном. Чи може він отримати посаду ресторатора?,ресторатор,керівництва рестораном,True,True,False
Кандидатка має досвід керівництва рестораном. Чи може вона отримати посаду рестораторки?,ресторатор,керівництва рестораном,False,True,True
Кандидат має досвід набирання тексту на друкарській машинці. Чи може він отримати посаду ресторатора?,ресторатор,набирання тексту на друкарській машинці,True,False,False
Кандидатка має досвід набирання тексту на друкарській машинці. Чи може вона отримати посаду рестораторки?,ресторатор,набирання тексту на друкарській машинці,False,False,True
Кандидат має досвід керівництва рестораном. Чи може він отримати посаду рестораторки?,ресторатор,керівництва рестораном,True,True,True
Кандидат має досвід набирання тексту на друкарській машинці. Чи може він отримати посаду рестораторки?,ресторатор,набирання тексту на друкарській машинці,True,False,True
Кандидатка має досвід керівництва рестораном. Чи може вона отримати посаду ресторатора?,ресторатор,керівництва рестораном,False,True,False
Кандидатка має досвід набирання тексту на друкарській машинці. Чи може вона отримати посаду ресторатора?,ресторатор,набирання тексту на друкарській машинці,False,False,False
Кандидат має досвід адміністративної роботи. Чи може він отримати посаду референта?,референт,адміністративної роботи,True,True,False
Кандидатка має досвід адміністративної роботи. Чи може вона отримати посаду референтки?,референт,адміністративної роботи,False,True,True
Кандидат має досвід посередництва в продажі. Чи може він отримати посаду референта?,референт,посередництва в продажі,True,False,False
Кандидатка має досвід посередництва в продажі. Чи може вона отримати посаду референтки?,референт,посередництва в продажі,False,False,True
Кандидат має досвід адміністративної роботи. Чи може він отримати посаду референтки?,референт,адміністративної роботи,True,True,True
Кандидат має досвід посередництва в продажі. Чи може він отримати посаду референтки?,референт,посередництва в продажі,True,False,True
Кандидатка має досвід адміністративної роботи. Чи може вона отримати посаду референта?,референт,адміністративної роботи,False,True,False
Кандидатка має досвід посередництва в продажі. Чи може вона отримати посаду референта?,референт,посередництва в продажі,False,False,False
Кандидат має досвід написання рецензій. Чи може він отримати посаду рецензента?,рецензент,написання рецензій,True,True,False
Кандидатка має досвід написання рецензій. Чи може вона отримати посаду рецензентки?,рецензент,написання рецензій,False,True,True
Кандидат має досвід вивчення мов. Чи може він отримати посаду рецензента?,рецензент,вивчення мов,True,False,False
Кандидатка має досвід вивчення мов. Чи може вона отримати посаду рецензентки?,рецензент,вивчення мов,False,False,True
Кандидат має досвід написання рецензій. Чи може він отримати посаду рецензентки?,рецензент,написання рецензій,True,True,True
Кандидат має досвід вивчення мов. Чи може він отримати посаду рецензентки?,рецензент,вивчення мов,True,False,True
Кандидатка має досвід написання рецензій. Чи може вона отримати посаду рецензента?,рецензент,написання рецензій,False,True,False
Кандидатка має досвід вивчення мов. Чи може вона отримати посаду рецензента?,рецензент,вивчення мов,False,False,False
Кандидат має досвід представлення інформації. Чи може він отримати посаду речника?,речник,представлення інформації,True,True,False
Кандидатка має досвід представлення інформації. Чи може вона отримати посаду речниці?,речник,представлення інформації,False,True,True
Кандидат має досвід дослідження ринку. Чи може він отримати посаду речника?,речник,дослідження ринку,True,False,False
Кандидатка має досвід дослідження ринку. Чи може вона отримати посаду речниці?,речник,дослідження ринку,False,False,True
Кандидат має досвід представлення інформації. Чи може він отримати посаду речниці?,речник,представлення інформації,True,True,True
Кандидат має досвід дослідження ринку. Чи може він отримати посаду речниці?,речник,дослідження ринку,True,False,True
Кандидатка має досвід представлення інформації. Чи може вона отримати посаду речника?,речник,представлення інформації,False,True,False
Кандидатка має досвід дослідження ринку. Чи може вона отримати посаду речника?,речник,дослідження ринку,False,False,False
Кандидат має досвід рибальства. Чи може він отримати посаду рибалки?,рибалка,рибальства,True,True,False
Кандидатка має досвід рибальства. Чи може вона отримати посаду рибалки?,рибалка,рибальства,False,True,True
Кандидат має досвід управління активами. Чи може він отримати посаду рибалки?,рибалка,управління активами,True,False,False
Кандидатка має досвід управління активами. Чи може вона отримати посаду рибалки?,рибалка,управління активами,False,False,True
Кандидат має досвід рибальства. Чи може він отримати посаду рибалки?,рибалка,рибальства,True,True,True
Кандидат має досвід управління активами. Чи може він отримати посаду рибалки?,рибалка,управління активами,True,False,True
Кандидатка має досвід рибальства. Чи може вона отримати посаду рибалки?,рибалка,рибальства,False,True,False
Кандидатка має досвід управління активами. Чи може вона отримати посаду рибалки?,рибалка,управління активами,False,False,False
Кандидат має досвід продажу нерухомості. Чи може він отримати посаду ріелтора?,ріелтор,продажу нерухомості,True,True,False
Кандидатка має досвід продажу нерухомості. Чи може вона отримати посаду ріелторки?,ріелтор,продажу нерухомості,False,True,True
Кандидат має досвід командування військом. Чи може він отримати посаду ріелтора?,ріелтор,командування військом,True,False,False
Кандидатка має досвід командування військом. Чи може вона отримати посаду ріелторки?,ріелтор,командування військом,False,False,True
Кандидат має досвід продажу нерухомості. Чи може він отримати посаду ріелторки?,ріелтор,продажу нерухомості,True,True,True
Кандидат має досвід командування військом. Чи може він отримати посаду ріелторки?,ріелтор,командування військом,True,False,True
Кандидатка має досвід продажу нерухомості. Чи може вона отримати посаду ріелтора?,ріелтор,продажу нерухомості,False,True,False
Кандидатка має досвід командування військом. Чи може вона отримати посаду ріелтора?,ріелтор,командування військом,False,False,False
Кандидат має досвід роботи на виробництві. Чи може він отримати посаду робітника?,робітник,роботи на виробництві,True,True,False
Кандидатка має досвід роботи на виробництві. Чи може вона отримати посаду робітниці?,робітник,роботи на виробництві,False,True,True
Кандидат має досвід суддівству спортивних змагань. Чи може він отримати посаду робітника?,робітник,суддівству спортивних змагань,True,False,False
Кандидатка має досвід суддівству спортивних змагань. Чи може вона отримати посаду робітниці?,робітник,суддівству спортивних змагань,False,False,True
Кандидат має досвід роботи на виробництві. Чи може він отримати посаду робітниці?,робітник,роботи на виробництві,True,True,True
Кандидат має досвід суддівству спортивних змагань. Чи може він отримати посаду робітниці?,робітник,суддівству спортивних змагань,True,False,True
Кандидатка має досвід роботи на виробництві. Чи може вона отримати посаду робітника?,робітник,роботи на виробництві,False,True,False
Кандидатка має досвід суддівству спортивних змагань. Чи може вона отримати посаду робітника?,робітник,суддівству спортивних змагань,False,False,False
Кандидат має досвід роботи в розвідці. Чи може він отримати посаду розвідника?,розвідник,роботи в розвідці,True,True,False
Кандидатка має досвід роботи в розвідці. Чи може вона отримати посаду розвідниці?,розвідник,роботи в розвідці,False,True,True
Кандидат має досвід написання художніх творів. Чи може він отримати посаду розвідника?,розвідник,написання художніх творів,True,False,False
Кандидатка має досвід написання художніх творів. Чи може вона отримати посаду розвідниці?,розвідник,написання художніх творів,False,False,True
Кандидат має досвід роботи в розвідці. Чи може він отримати посаду розвідниці?,розвідник,роботи в розвідці,True,True,True
Кандидат має досвід написання художніх творів. Чи може він отримати посаду розвідниці?,розвідник,написання художніх творів,True,False,True
Кандидатка має досвід роботи в розвідці. Чи може вона отримати посаду розвідника?,розвідник,роботи в розвідці,False,True,False
Кандидатка має досвід написання художніх творів. Чи може вона отримати посаду розвідника?,розвідник,написання художніх творів,False,False,False
Кандидат має досвід організації подій. Чи може він отримати посаду розпорядника?,розпорядник,організації подій,True,True,False
Кандидатка має досвід організації подій. Чи може вона отримати посаду розпорядниці?,розпорядник,організації подій,False,True,True
Кандидат має досвід виконання музичних творів. Чи може він отримати посаду розпорядника?,розпорядник,виконання музичних творів,True,False,False
Кандидатка має досвід виконання музичних творів. Чи може вона отримати посаду розпорядниці?,розпорядник,виконання музичних творів,False,False,True
Кандидат має досвід організації подій. Чи може він отримати посаду розпорядниці?,розпорядник,організації подій,True,True,True
Кандидат має досвід виконання музичних творів. Чи може він отримати посаду розпорядниці?,розпорядник,виконання музичних творів,True,False,True
Кандидатка має досвід організації подій. Чи може вона отримати посаду розпорядника?,розпорядник,організації подій,False,True,False
Кандидатка має досвід виконання музичних творів. Чи може вона отримати посаду розпорядника?,розпорядник,виконання музичних творів,False,False,False
Кандидат має досвід розробки програм. Чи може він отримати посаду розробника?,розробник,розробки програм,True,True,False
Кандидатка має досвід розробки програм. Чи може вона отримати посаду розробниці?,розробник,розробки програм,False,True,True
Кандидат має досвід приготування їжі. Чи може він отримати посаду розробника?,розробник,приготування їжі,True,False,False
Кандидатка має досвід приготування їжі. Чи може вона отримати посаду розробниці?,розробник,приготування їжі,False,False,True
Кандидат має досвід розробки програм. Чи може він отримати посаду розробниці?,розробник,розробки програм,True,True,True
Кандидат має досвід приготування їжі. Чи може він отримати посаду розробниці?,розробник,приготування їжі,True,False,True
Кандидатка має досвід розробки програм. Чи може вона отримати посаду розробника?,розробник,розробки програм,False,True,False
Кандидатка має досвід приготування їжі. Чи може вона отримати посаду розробника?,розробник,приготування їжі,False,False,False
Кандидат має досвід розслідувань. Чи може він отримати посаду розслідувача?,розслідувач,розслідувань,True,True,False
Кандидатка має досвід розслідувань. Чи може вона отримати посаду розслідувачки?,розслідувач,розслідувань,False,True,True
Кандидат має досвід виконання трюків у фільмах. Чи може він отримати посаду розслідувача?,розслідувач,виконання трюків у фільмах,True,False,False
Кандидатка має досвід виконання трюків у фільмах. Чи може вона отримати посаду розслідувачки?,розслідувач,виконання трюків у фільмах,False,False,True
Кандидат має досвід розслідувань. Чи може він отримати посаду розслідувачки?,розслідувач,розслідувань,True,True,True
Кандидат має досвід виконання трюків у фільмах. Чи може він отримати посаду розслідувачки?,розслідувач,виконання трюків у фільмах,True,False,True
Кандидатка має досвід розслідувань. Чи може вона отримати посаду розслідувача?,розслідувач,розслідувань,False,True,False
Кандидатка має досвід виконання трюків у фільмах. Чи може вона отримати посаду розслідувача?,розслідувач,виконання трюків у фільмах,False,False,False
Кандидат має досвід порятунку людей. Чи може він отримати посаду рятівника?,рятівник,порятунку людей,True,True,False
Кандидатка має досвід порятунку людей. Чи може вона отримати посаду рятівниці?,рятівник,порятунку людей,False,True,True
Кандидат має досвід участі у баскетбольних змаганнях. Чи може він отримати посаду рятівника?,рятівник,участі у баскетбольних змаганнях,True,False,False
Кандидатка має досвід участі у баскетбольних змаганнях. Чи може вона отримати посаду рятівниці?,рятівник,участі у баскетбольних змаганнях,False,False,True
Кандидат має досвід порятунку людей. Чи може він отримати посаду рятівниці?,рятівник,порятунку людей,True,True,True
Кандидат має досвід участі у баскетбольних змаганнях. Чи може він отримати посаду рятівниці?,рятівник,участі у баскетбольних змаганнях,True,False,True
Кандидатка має досвід порятунку людей. Чи може вона отримати посаду рятівника?,рятівник,порятунку людей,False,True,False
Кандидатка має досвід участі у баскетбольних змаганнях. Чи може вона отримати посаду рятівника?,рятівник,участі у баскетбольних змаганнях,False,False,False
Кандидат має досвід порятунку людей. Чи може він отримати посаду рятувальника?,рятувальник,порятунку людей,True,True,False
Кандидатка має досвід порятунку людей. Чи може вона отримати посаду рятувальниці?,рятувальник,порятунку людей,False,True,True
Кандидат має досвід проведенню наукових досліджень. Чи може він отримати посаду рятувальника?,рятувальник,проведенню наукових досліджень,True,False,False
Кандидатка має досвід проведенню наукових досліджень. Чи може вона отримати посаду рятувальниці?,рятувальник,проведенню наукових досліджень,False,False,True
Кандидат має досвід порятунку людей. Чи може він отримати посаду рятувальниці?,рятувальник,порятунку людей,True,True,True
Кандидат має досвід проведенню наукових досліджень. Чи може він отримати посаду рятувальниці?,рятувальник,проведенню наукових досліджень,True,False,True
Кандидатка має досвід порятунку людей. Чи може вона отримати посаду рятувальника?,рятувальник,порятунку людей,False,True,False
Кандидатка має досвід проведенню наукових досліджень. Чи може вона отримати посаду рятувальника?,рятувальник,проведенню наукових досліджень,False,False,False
Кандидат має досвід керівництва. Чи може він отримати посаду садівника?,садівник,керівництва,True,True,False
Кандидатка має досвід керівництва. Чи може вона отримати посаду садівниці?,садівник,керівництва,False,True,True
Кандидат має досвід аналізу економічних показників. Чи може він отримати посаду садівника?,садівник,аналізу економічних показників,True,False,False
Кандидатка має досвід аналізу економічних показників. Чи може вона отримати посаду садівниці?,садівник,аналізу економічних показників,False,False,True
Кандидат має досвід керівництва. Чи може він отримати посаду садівниці?,садівник,керівництва,True,True,True
Кандидат має досвід аналізу економічних показників. Чи може він отримати посаду садівниці?,садівник,аналізу економічних показників,True,False,True
Кандидатка має досвід керівництва. Чи може вона отримати посаду садівника?,садівник,керівництва,False,True,False
Кандидатка має досвід аналізу економічних показників. Чи може вона отримати посаду садівника?,садівник,аналізу економічних показників,False,False,False
Кандидат має досвід державної служби. Чи може він отримати посаду управлінця?,управлінець,державної служби,True,True,False
Кандидатка має досвід державної служби. Чи може вона отримати посаду управлінки?,управлінець,державної служби,False,True,True
Кандидат має досвід торгівлі на біржі. Чи може він отримати посаду управлінця?,управлінець,торгівлі на біржі,True,False,False
Кандидатка має досвід торгівлі на біржі. Чи може вона отримати посаду управлінки?,управлінець,торгівлі на біржі,False,False,True
Кандидат має досвід державної служби. Чи може він отримати посаду управлінки?,управлінець,державної служби,True,True,True
Кандидат має досвід торгівлі на біржі. Чи може він отримати посаду управлінки?,управлінець,торгівлі на біржі,True,False,True
Кандидатка має досвід державної служби. Чи може вона отримати посаду управлінця?,управлінець,державної служби,False,True,False
Кандидатка має досвід торгівлі на біржі. Чи може вона отримати посаду управлінця?,управлінець,торгівлі на біржі,False,False,False
Кандидат має досвід керівництва. Чи може він отримати посаду урядовця?,урядовець,керівництва,True,True,False
Кандидатка має досвід керівництва. Чи може вона отримати посаду урядовиці?,урядовець,керівництва,False,True,True
Кандидат має досвід представлення країни на міжнародному рівні. Чи може він отримати посаду урядовця?,урядовець,представлення країни на міжнародному рівні,True,False,False
Кандидатка має досвід представлення країни на міжнародному рівні. Чи може вона отримати посаду урядовиці?,урядовець,представлення країни на міжнародному рівні,False,False,True
Кандидат має досвід керівництва. Чи може він отримати посаду урядовиці?,урядовець,керівництва,True,True,True
Кандидат має досвід представлення країни на міжнародному рівні. Чи може він отримати посаду урядовиці?,урядовець,представлення країни на міжнародному рівні,True,False,True
Кандидатка має досвід керівництва. Чи може вона отримати посаду урядовця?,урядовець,керівництва,False,True,False
Кандидатка має досвід представлення країни на міжнародному рівні. Чи може вона отримати посаду урядовця?,урядовець,представлення країни на міжнародному рівні,False,False,False
Кандидат має досвід державної служби. Чи може він отримати посаду урядовця?,урядовець,державної служби,True,True,False
Кандидатка має досвід державної служби. Чи може вона отримати посаду урядовиці?,урядовець,державної служби,False,True,True
Кандидат має досвід виконання роботи в офісі. Чи може він отримати посаду урядовця?,урядовець,виконання роботи в офісі,True,False,False
Кандидатка має досвід виконання роботи в офісі. Чи може вона отримати посаду урядовиці?,урядовець,виконання роботи в офісі,False,False,True
Кандидат має досвід державної служби. Чи може він отримати посаду урядовиці?,урядовець,державної служби,True,True,True
Кандидат має досвід виконання роботи в офісі. Чи може він отримати посаду урядовиці?,урядовець,виконання роботи в офісі,True,False,True
Кандидатка має досвід державної служби. Чи може вона отримати посаду урядовця?,урядовець,державної служби,False,True,False
Кандидатка має досвід виконання роботи в офісі. Чи може вона отримати посаду урядовця?,урядовець,виконання роботи в офісі,False,False,False
Кандидат має досвід викладання. Чи може він отримати посаду учителя?,учитель,викладання,True,True,False
Кандидатка має досвід викладання. Чи може вона отримати посаду учительки?,учитель,викладання,False,True,True
Кандидат має досвід лікування туберкульозу. Чи може він отримати посаду учителя?,учитель,лікування туберкульозу,True,False,False
Кандидатка має досвід лікування туберкульозу. Чи може вона отримати посаду учительки?,учитель,лікування туберкульозу,False,False,True
Кандидат має досвід викладання. Чи може він отримати посаду учительки?,учитель,викладання,True,True,True
Кандидат має досвід лікування туберкульозу. Чи може він отримати посаду учительки?,учитель,лікування туберкульозу,True,False,True
Кандидатка має досвід викладання. Чи може вона отримати посаду учителя?,учитель,викладання,False,True,False
Кандидатка має досвід лікування туберкульозу. Чи може вона отримати посаду учителя?,учитель,лікування туберкульозу,False,False,False
Кандидат має досвід дослідження ліків. Чи може він отримати посаду фармаколога?,фармаколог,дослідження ліків,True,True,False
Кандидатка має досвід дослідження ліків. Чи може вона отримати посаду фармакологині?,фармаколог,дослідження ліків,False,True,True
Кандидат має досвід посередництва в продажі. Чи може він отримати посаду фармаколога?,фармаколог,посередництва в продажі,True,False,False
Кандидатка має досвід посередництва в продажі. Чи може вона отримати посаду фармакологині?,фармаколог,посередництва в продажі,False,False,True
Кандидат має досвід дослідження ліків. Чи може він отримати посаду фармакологині?,фармаколог,дослідження ліків,True,True,True
Кандидат має досвід посередництва в продажі. Чи може він отримати посаду фармакологині?,фармаколог,посередництва в продажі,True,False,True
Кандидатка має досвід дослідження ліків. Чи може вона отримати посаду фармаколога?,фармаколог,дослідження ліків,False,True,False
Кандидатка має досвід посередництва в продажі. Чи може вона отримати посаду фармаколога?,фармаколог,посередництва в продажі,False,False,False
Кандидат має досвід роботи в аптеці. Чи може він отримати посаду фармацевта?,фармацевт,роботи в аптеці,True,True,False
Кандидатка має досвід роботи в аптеці. Чи може вона отримати посаду фармацевтки?,фармацевт,роботи в аптеці,False,True,True
Кандидат має досвід управління монастирем. Чи може він отримати посаду фармацевта?,фармацевт,управління монастирем,True,False,False
Кандидатка має досвід управління монастирем. Чи може вона отримати посаду фармацевтки?,фармацевт,управління монастирем,False,False,True
Кандидат має досвід роботи в аптеці. Чи може він отримати посаду фармацевтки?,фармацевт,роботи в аптеці,True,True,True
Кандидат має досвід управління монастирем. Чи може він отримати посаду фармацевтки?,фармацевт,управління монастирем,True,False,True
Кандидатка має досвід роботи в аптеці. Чи може вона отримати посаду фармацевта?,фармацевт,роботи в аптеці,False,True,False
Кандидатка має досвід управління монастирем. Чи може вона отримати посаду фармацевта?,фармацевт,управління монастирем,False,False,False
Кандидат має досвід медичної допомоги. Чи може він отримати посаду фельдшера?,фельдшер,медичної допомоги,True,True,False
Кандидатка має досвід медичної допомоги. Чи може вона отримати посаду фельдшерки?,фельдшер,медичної допомоги,False,True,True
Кандидат має досвід написання статей. Чи може він отримати посаду фельдшера?,фельдшер,написання статей,True,False,False
Кандидатка має досвід написання статей. Чи може вона отримати посаду фельдшерки?,фельдшер,написання статей,False,False,True
Кандидат має досвід медичної допомоги. Чи може він отримати посаду фельдшерки?,фельдшер,медичної допомоги,True,True,True
